# stan_version_major = 2
# stan_version_minor = 9
# stan_version_patch = 0
# model = stan_model_model
# method = variational
#   variational
#     algorithm = meanfield (Default)
#       meanfield
#     iter = 10000 (Default)
#     grad_samples = 1 (Default)
#     elbo_samples = 100 (Default)
#     eta = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       iter = 50 (Default)
#     tol_rel_obj = 0.01 (Default)
#     eval_elbo = 100 (Default)
#     output_samples = 1000 (Default)
# id = 0 (Default)
# data
#   file = .input.data.R
# init = 2 (Default)
# random
#   seed = 1460203626
# output
#   file = stan_out_variational.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,alpha,delta,dx,t.1,t.2,t.3,t.4,t.5,t.6,t.7,t.8,t.9,t.10,t.11,t.12,t.13,t.14,t.15,t.16,t.17,t.18,t.19,t.20,t.21,t.22,t.23,t.24,t.25,t.26,t.27,t.28,t.29,t.30,t.31,t.32,t.33,t.34,t.35,t.36,t.37,t.38,t.39,t.40,t.41,t.42,t.43,t.44,t.45,t.46,t.47,t.48,t.49,t.50,t.51,t.52,t.53,t.54,t.55,t.56,t.57,t.58,t.59,t.60,t.61,t.62,t.63,t.64,t.65,t.66,t.67,t.68,t.69,t.70,t.71,t.72,t.73,t.74,t.75,t.76,t.77,t.78,t.79,t.80,t.81,t.82,t.83,t.84,t.85,t.86,t.87,t.88,t.89,t.90,t.91,t.92,t.93,t.94,t.95,t.96,t.97,t.98,t.99,t.100
# Stepsize adaptation complete.
# eta = 1
0,1.83473,0.0576897,0.0697518,0.302832,0.440242,0.556036,0.643897,0.700273,0.724405,0.717978,0.684557,0.629057,0.557342,0.476088,0.392831,0.316051,0.25508,0.219618,0.218788,0.259766,0.346213,0.476885,0.644782,0.837187,1.03673,1.22343,1.37739,1.48172,1.52505,1.50335,1.42047,1.2875,1.12104,0.940665,0.766152,0.61482,0.499488,0.427254,0.399193,0.4109,0.453662,0.515996,0.585274,0.649178,0.696844,0.719609,0.71138,0.668714,0.590696,0.47876,0.336502,0.169527,-0.0147023,-0.207081,-0.397233,-0.574103,-0.726793,-0.845596,-0.923121,-0.955336,-0.942349,-0.888762,-0.80349,-0.699019,-0.590175,-0.492533,-0.420697,-0.386636,-0.398312,-0.458759,-0.565716,-0.71185,-0.885545,-1.07214,-1.25545,-1.41948,-1.54991,-1.63553,-1.66907,-1.64777,-1.57332,-1.45151,-1.29155,-1.10525,-0.906043,-0.708148,-0.525612,-0.371412,-0.256477,-0.188685,-0.171871,-0.204989,-0.281615,-0.389994,-0.513792,-0.633583,-0.728997,-0.781251,-0.775696,-0.703966,-0.565312,-0.366883,-0.122875
0,0.771368,0.05418,0.060977,0.310561,0.444449,0.558709,0.644808,0.698009,0.717665,0.706682,0.670375,0.615143,0.547402,0.473114,0.397974,0.32807,0.27059,0.234088,0.22794,0.260917,0.339091,0.463642,0.629225,0.823487,1.02808,1.22107,1.38038,1.48738,1.53,1.50466,1.4166,1.27869,1.10911,0.928324,0.756105,0.60898,0.49853,0.43059,0.405314,0.417897,0.459746,0.51986,0.586233,0.647127,0.692118,0.712834,0.70337,0.660412,0.583123,0.472914,0.333197,0.169206,-0.012114,-0.202203,-0.391093,-0.567863,-0.721418,-0.841591,-0.920433,-0.953465,-0.940622,-0.886654,-0.800864,-0.696182,-0.587725,-0.491079,-0.420558,-0.387661,-0.399905,-0.460086,-0.566017,-0.710723,-0.883063,-1.06876,-1.25176,-1.41584,-1.54626,-1.63132,-1.66351,-1.64019,-1.56363,-1.44044,-1.28062,-1.09641,-0.901095,-0.708125,-0.530355,-0.379519,-0.265672,-0.196495,-0.176369,-0.205344,-0.278222,-0.384138,-0.506974,-0.626811,-0.722374,-0.774141,-0.767546,-0.695594,-0.560296,-0.372541,-0.1504
0,1.77174,0.0596557,0.0610375,0.273889,0.439224,0.574174,0.669037,0.720399,0.731036,0.708427,0.662364,0.602428,0.536135,0.468316,0.401846,0.339351,0.285112,0.246319,0.23296,0.256152,0.325247,0.444528,0.610555,0.811095,1.02613,1.23085,1.40001,1.51252,1.55522,1.52499,1.4288,1.28189,1.10463,0.918972,0.745138,0.599198,0.491693,0.42729,0.405214,0.420165,0.463468,0.524299,0.59089,0.651671,0.696282,0.716379,0.706138,0.662427,0.584659,0.474454,0.335255,0.172063,-0.00863668,-0.19883,-0.388957,-0.568165,-0.725,-0.848579,-0.930096,-0.964361,-0.950982,-0.894878,-0.805935,-0.697859,-0.586471,-0.487767,-0.416107,-0.382762,-0.394937,-0.455253,-0.561596,-0.70729,-0.881542,-1.07023,-1.25708,-1.42519,-1.55886,-1.64543,-1.6768,-1.65043,-1.56937,-1.44159,-1.27855,-1.09352,-0.900005,-0.710626,-0.536605,-0.387735,-0.272544,-0.198254,-0.170228,-0.190832,-0.257935,-0.363527,-0.493091,-0.626239,-0.738864,-0.806613,-0.80906,-0.733684,-0.578683,-0.353883,-0.0794765
0,0.883951,0.0426279,0.0750341,0.325266,0.443627,0.547974,0.631894,0.690267,0.719721,0.718984,0.689108,0.633573,0.558242,0.471146,0.382072,0.301911,0.241779,0.211924,0.220533,0.272544,0.368678,0.504852,0.672145,0.857405,1.04449,1.21604,1.35551,1.44926,1.48831,1.4695,1.39597,1.27664,1.12513,0.957889,0.792139,0.643763,0.525483,0.445547,0.407077,0.408082,0.442081,0.499179,0.567409,0.634134,0.68735,0.716758,0.714539,0.67583,0.598909,0.485164,0.338878,0.166879,-0.0219192,-0.217097,-0.407412,-0.58159,-0.729215,-0.841638,-0.912848,-0.940205,-0.924899,-0.872083,-0.790582,-0.692193,-0.590613,-0.50009,-0.43396,-0.403227,-0.415346,-0.473382,-0.575613,-0.715646,-0.883019,-1.06422,-1.244,-1.40685,-1.53845,-1.62699,-1.66426,-1.64632,-1.57384,-1.45199,-1.29003,-1.10048,-0.898107,-0.698608,-0.51731,-0.367769,-0.260493,-0.201874,-0.193442,-0.231559,-0.307627,-0.408827,-0.519371,-0.622144,-0.70057,-0.740468,-0.731675,-0.669195,-0.553743,-0.391577,-0.193679
0,1.67095,0.0665512,0.0659235,0.301788,0.441726,0.559237,0.647154,0.701796,0.722985,0.71347,0.677998,0.622346,0.552622,0.475014,0.395979,0.322672,0.263281,0.226933,0.222939,0.259376,0.341242,0.468641,0.635513,0.829391,1.03241,1.22351,1.3815,1.48835,1.53209,1.50869,1.4226,1.2859,1.11622,0.933941,0.759205,0.60922,0.496312,0.426882,0.401317,0.414689,0.458032,0.51988,0.587838,0.649952,0.695756,0.716949,0.707718,0.664773,0.587226,0.476399,0.335657,0.170292,-0.0125689,-0.204101,-0.394087,-0.571461,-0.725147,-0.845146,-0.923745,-0.95665,-0.943844,-0.889963,-0.80408,-0.698901,-0.589444,-0.491402,-0.419388,-0.385313,-0.397058,-0.457608,-0.564712,-0.711089,-0.885171,-1.07228,-1.25612,-1.42048,-1.55085,-1.63585,-1.66827,-1.64553,-1.56975,-1.44718,-1.28738,-1.10227,-0.90509,-0.709536,-0.528984,-0.375776,-0.260479,-0.191017,-0.171701,-0.202258,-0.277084,-0.38501,-0.509832,-0.631733,-0.729543,-0.78356,-0.77847,-0.705822,-0.565566,-0.366289,-0.124094
0,0.96819,0.0558104,0.0608079,0.300504,0.442852,0.562833,0.651505,0.704398,0.72173,0.707622,0.668618,0.612017,0.54458,0.471988,0.399173,0.331259,0.27461,0.237377,0.229096,0.259201,0.33471,0.457719,0.623462,0.819651,1.02747,1.22414,1.38663,1.49552,1.53836,1.51165,1.42109,1.28026,1.10803,0.925405,0.752363,0.605378,0.495766,0.429011,0.404942,0.418531,0.461082,0.521586,0.58808,0.64889,0.693649,0.714048,0.704252,0.661026,0.583611,0.473457,0.333955,0.170242,-0.0108952,-0.201062,-0.390405,-0.568009,-0.722656,-0.843955,-0.923691,-0.957164,-0.944201,-0.889587,-0.802787,-0.696956,-0.587429,-0.489943,-0.418864,-0.385676,-0.397844,-0.458133,-0.564371,-0.709631,-0.882815,-1.06963,-1.2539,-1.41917,-1.55046,-1.63581,-1.66761,-1.64332,-1.56546,-1.44104,-1.28045,-1.09614,-0.901392,-0.709341,-0.532362,-0.381673,-0.266991,-0.19599,-0.173457,-0.200178,-0.27183,-0.378275,-0.503694,-0.627848,-0.728494,-0.784654,-0.780131,-0.706517,-0.564986,-0.366413,-0.129719
0,0.901617,0.0564112,0.0590011,0.297033,0.442463,0.565063,0.654969,0.707335,0.722655,0.705872,0.664593,0.607037,0.540391,0.470119,0.400359,0.335156,0.279893,0.242201,0.231743,0.258684,0.331111,0.452147,0.617654,0.815357,1.02586,1.22545,1.39011,1.49978,1.54187,1.51326,1.42038,1.2776,1.10436,0.921818,0.749763,0.604191,0.495894,0.429976,0.406137,0.419465,0.461529,0.521589,0.587842,0.648613,0.693415,0.713781,0.703788,0.660237,0.582521,0.47229,0.333072,0.169995,-0.010322,-0.199764,-0.388749,-0.566508,-0.721774,-0.843918,-0.924395,-0.95822,-0.945095,-0.889896,-0.802343,-0.69591,-0.586168,-0.488911,-0.418368,-0.385749,-0.398239,-0.458439,-0.5642,-0.708804,-0.881453,-1.06812,-1.25274,-1.41875,-1.55087,-1.63677,-1.66856,-1.64359,-1.56459,-1.43895,-1.27756,-1.09325,-0.8994,-0.708942,-0.533737,-0.384375,-0.270051,-0.198234,-0.173922,-0.198486,-0.268368,-0.374102,-0.50019,-0.626207,-0.729264,-0.787481,-0.783845,-0.709547,-0.56599,-0.364916,-0.126547
0,0.716634,0.0516281,0.0682564,0.330695,0.446718,0.548705,0.629998,0.685661,0.712857,0.71099,0.681669,0.62855,0.557147,0.474641,0.389648,0.311892,0.25166,0.218996,0.222601,0.268561,0.359082,0.491516,0.657929,0.845434,1.03735,1.21511,1.36063,1.45875,1.49945,1.47922,1.40158,1.27652,1.11905,0.947008,0.77869,0.630478,0.514947,0.439628,0.406549,0.412516,0.450008,0.508466,0.575754,0.639569,0.688644,0.713643,0.707724,0.666804,0.589594,0.47748,0.334335,0.166268,-0.0186682,-0.210855,-0.399619,-0.573912,-0.723154,-0.838215,-0.912411,-0.942393,-0.928788,-0.876432,-0.794144,-0.693992,-0.590139,-0.497376,-0.429533,-0.397949,-0.410209,-0.469278,-0.573142,-0.714995,-0.883924,-1.06602,-1.24579,-1.40767,-1.53751,-1.6239,-1.65912,-1.63975,-1.56688,-1.44589,-1.28589,-1.09901,-0.899343,-0.701911,-0.521471,-0.371319,-0.262108,-0.200762,-0.189602,-0.22581,-0.301382,-0.403669,-0.51654,-0.622111,-0.702841,-0.743731,-0.734283,-0.669915,-0.55256,-0.390371,-0.196538
0,0.987154,0.0608028,0.0747872,0.333175,0.446937,0.547916,0.629642,0.686807,0.715777,0.71501,0.685344,0.630137,0.555235,0.468734,0.380512,0.301527,0.242876,0.214677,0.224872,0.278092,0.374743,0.510508,0.67638,0.859313,1.04347,1.21192,1.34865,1.44049,1.47881,1.4606,1.38888,1.27231,1.12399,0.959862,0.796644,0.649851,0.532025,0.451448,0.411463,0.410431,0.442273,0.497463,0.564305,0.630291,0.683399,0.713193,0.711643,0.673661,0.59735,0.484,0.337899,0.165965,-0.0227488,-0.217675,-0.407463,-0.580816,-0.72738,-0.838657,-0.908844,-0.935514,-0.920038,-0.867663,-0.787206,-0.690342,-0.590553,-0.501825,-0.437224,-0.407525,-0.420046,-0.477813,-0.579175,-0.717895,-0.883718,-1.06335,-1.24172,-1.40344,-1.53424,-1.6223,-1.65935,-1.64138,-1.56901,-1.44744,-1.28597,-1.09722,-0.896026,-0.69814,-0.518827,-0.371462,-0.266252,-0.209195,-0.201412,-0.238926,-0.312967,-0.410798,-0.517009,-0.615153,-0.689553,-0.727039,-0.71843,-0.659521,-0.55149,-0.400633,-0.217508
0,0.764457,0.059176,0.064134,0.324597,0.446361,0.552109,0.634535,0.688842,0.71307,0.707956,0.676468,0.623206,0.5539,0.475126,0.394266,0.319571,0.260115,0.2254,0.224472,0.264579,0.349571,0.478433,0.644359,0.834738,1.03223,1.21686,1.36879,1.47128,1.51329,1.49109,1.40885,1.27777,1.11432,0.937672,0.766995,0.618945,0.50578,0.434275,0.405488,0.415287,0.455429,0.51497,0.58175,0.643767,0.690283,0.712598,0.704488,0.662348,0.585132,0.474197,0.333105,0.167448,-0.0153288,-0.206157,-0.394718,-0.570031,-0.721277,-0.838839,-0.915433,-0.94715,-0.934235,-0.881404,-0.797623,-0.695313,-0.58909,-0.494184,-0.424763,-0.392366,-0.40463,-0.464453,-0.569667,-0.713244,-0.884005,-1.06774,-1.24867,-1.41098,-1.54041,-1.62562,-1.65917,-1.6381,-1.56401,-1.44271,-1.28351,-1.09835,-0.900836,-0.705224,-0.525513,-0.374486,-0.262753,-0.197756,-0.182807,-0.2163,-0.291298,-0.395699,-0.513162,-0.624785,-0.711416,-0.756262,-0.747354,-0.679419,-0.554763,-0.38297,-0.179453
0,0.67106,0.0625659,0.0628786,0.328721,0.447547,0.551303,0.632523,0.686208,0.710217,0.705163,0.673951,0.621159,0.552496,0.474494,0.394447,0.320489,0.261575,0.22712,0.226141,0.265917,0.350381,0.478615,0.643894,0.833657,1.03058,1.21466,1.36608,1.46813,1.5098,1.48749,1.40542,1.27484,1.11219,0.936531,0.766885,0.619732,0.507179,0.435914,0.406989,0.416338,0.455837,0.514672,0.580799,0.642293,0.688448,0.710563,0.702395,0.660318,0.583277,0.472623,0.331915,0.166733,-0.0154998,-0.205755,-0.393758,-0.568568,-0.719398,-0.836649,-0.913051,-0.944707,-0.931877,-0.879296,-0.795935,-0.694201,-0.588662,-0.494465,-0.425672,-0.393711,-0.406134,-0.465802,-0.570564,-0.713466,-0.883435,-1.06638,-1.24661,-1.40836,-1.53741,-1.62239,-1.65582,-1.63474,-1.56075,-1.43966,-1.28083,-1.09622,-0.899419,-0.704663,-0.525867,-0.375715,-0.264705,-0.200175,-0.185352,-0.218573,-0.29287,-0.396153,-0.512142,-0.62208,-0.707062,-0.750661,-0.741385,-0.674502,-0.552839,-0.386366,-0.190645
0,0.74927,0.0588342,0.0630422,0.322183,0.446141,0.553422,0.636431,0.690364,0.713535,0.707151,0.674688,0.621136,0.552358,0.474768,0.395343,0.32182,0.262828,0.227647,0.225407,0.263719,0.346973,0.47469,0.640429,0.831661,1.03082,1.21747,1.37122,1.47486,1.51708,1.49417,1.41052,1.27775,1.11275,0.935038,0.763963,0.616174,0.503768,0.433278,0.405509,0.41612,0.456749,0.516413,0.582992,0.644571,0.690527,0.712283,0.70373,0.661354,0.584164,0.473513,0.332904,0.167812,-0.0144599,-0.204984,-0.393535,-0.569146,-0.720932,-0.839139,-0.916315,-0.94841,-0.93558,-0.88254,-0.798324,-0.695469,-0.588709,-0.493369,-0.423664,-0.391139,-0.40341,-0.463351,-0.568779,-0.712658,-0.883796,-1.06795,-1.24927,-1.41185,-1.54135,-1.62637,-1.6595,-1.63788,-1.56327,-1.44167,-1.2825,-1.09776,-0.900909,-0.706004,-0.526766,-0.375746,-0.263457,-0.197431,-0.181258,-0.213725,-0.288278,-0.393067,-0.511755,-0.625172,-0.713674,-0.759881,-0.751314,-0.682431,-0.55561,-0.380859,-0.174282
0,0.883487,0.0663329,0.060364,0.311401,0.444683,0.558647,0.64458,0.697606,0.717027,0.705787,0.669301,0.614074,0.546579,0.472749,0.398168,0.328766,0.271579,0.23507,0.228623,0.261109,0.338758,0.462908,0.628314,0.822637,1.02745,1.2207,1.38017,1.48715,1.52959,1.50396,1.41562,1.27757,1.10805,0.927531,0.7557,0.608983,0.498852,0.431075,0.405787,0.41822,0.459849,0.519741,0.585937,0.646716,0.691641,0.712313,0.702812,0.659823,0.582529,0.47237,0.332779,0.168989,-0.012084,-0.201929,-0.390628,-0.567292,-0.720827,-0.841039,-0.919936,-0.953001,-0.940155,-0.886164,-0.80037,-0.695741,-0.587417,-0.490973,-0.420676,-0.387964,-0.400291,-0.460421,-0.566176,-0.710624,-0.882694,-1.06817,-1.25105,-1.41509,-1.54553,-1.63061,-1.66278,-1.63938,-1.56271,-1.43942,-1.2796,-1.09551,-0.90048,-0.7079,-0.530549,-0.380062,-0.266413,-0.197242,-0.176948,-0.20564,-0.278199,-0.383826,-0.506431,-0.62608,-0.721468,-0.773062,-0.76635,-0.694488,-0.559718,-0.373205,-0.153258
0,1.03009,0.0639954,0.0655014,0.319302,0.444852,0.553121,0.636989,0.691924,0.716231,0.71086,0.67892,0.625084,0.555119,0.475634,0.394059,0.318716,0.258759,0.223753,0.222781,0.263083,0.34847,0.477872,0.644431,0.835498,1.03371,1.21906,1.37168,1.47475,1.51713,1.49503,1.4125,1.28077,1.11635,0.938554,0.766739,0.61775,0.503995,0.432326,0.403788,0.414157,0.455053,0.515379,0.582852,0.64539,0.692228,0.714683,0.706566,0.664309,0.586895,0.475689,0.334252,0.168178,-0.0150806,-0.206436,-0.395541,-0.571378,-0.723096,-0.841045,-0.917908,-0.949746,-0.936771,-0.883678,-0.799425,-0.696458,-0.589455,-0.493747,-0.423624,-0.390745,-0.402839,-0.462843,-0.568563,-0.712889,-0.88452,-1.06912,-1.2508,-1.41367,-1.54347,-1.62886,-1.66246,-1.64135,-1.56713,-1.44562,-1.2861,-1.10048,-0.902345,-0.705953,-0.525345,-0.373379,-0.260772,-0.19509,-0.17978,-0.213361,-0.288993,-0.39462,-0.513853,-0.627616,-0.716423,-0.762978,-0.754674,-0.685529,-0.557186,-0.378746,-0.165457
0,0.789894,0.0599069,0.0568902,0.297494,0.442454,0.565517,0.655834,0.707874,0.721976,0.703458,0.660643,0.602472,0.536544,0.468228,0.401072,0.338246,0.284304,0.24641,0.234299,0.25872,0.328638,0.448018,0.61321,0.811915,1.02422,1.22561,1.39134,1.50093,1.54186,1.5115,1.41698,1.27331,1.10025,0.918869,0.748518,0.604603,0.497401,0.431764,0.407453,0.419877,0.461013,0.520458,0.586543,0.647504,0.69261,0.713128,0.702984,0.659012,0.580816,0.470334,0.331324,0.16897,-0.0102693,-0.1986,-0.386789,-0.564295,-0.719856,-0.842625,-0.923722,-0.957855,-0.944593,-0.888905,-0.800794,-0.694059,-0.584502,-0.487932,-0.418368,-0.386669,-0.399665,-0.459741,-0.564765,-0.708251,-0.879769,-1.06565,-1.25003,-1.41635,-1.54908,-1.63556,-1.66756,-1.6423,-1.56255,-1.43604,-1.27404,-1.08975,-0.896725,-0.707759,-0.534326,-0.386492,-0.272978,-0.201004,-0.175644,-0.198645,-0.266987,-0.371688,-0.497486,-0.623857,-0.727532,-0.786183,-0.782554,-0.708043,-0.564792,-0.365683,-0.132162
0,1.86916,0.06843,0.0686007,0.305973,0.441243,0.555718,0.642838,0.698842,0.722823,0.716398,0.683132,0.627951,0.556718,0.476056,0.393402,0.31711,0.256396,0.220898,0.219756,0.260229,0.346117,0.476315,0.643925,0.836259,1.03591,1.22279,1.37691,1.48127,1.5245,1.50259,1.41947,1.28635,1.1199,0.939738,0.765616,0.614771,0.499916,0.428045,0.400159,0.411826,0.454354,0.516321,0.585173,0.648671,0.69601,0.718565,0.710258,0.66764,0.589777,0.478077,0.336101,0.169418,-0.0145402,-0.206696,-0.396687,-0.573457,-0.726095,-0.844876,-0.922393,-0.954608,-0.941635,-0.888096,-0.802928,-0.698628,-0.590016,-0.49264,-0.421056,-0.38718,-0.398933,-0.459328,-0.566112,-0.711992,-0.8854,-1.07172,-1.25482,-1.41868,-1.54901,-1.63454,-1.66801,-1.64663,-1.57212,-1.4503,-1.29042,-1.10429,-0.905384,-0.707873,-0.525767,-0.371986,-0.25741,-0.189876,-0.173189,-0.206276,-0.282684,-0.390624,-0.513732,-0.632596,-0.726934,-0.778171,-0.772012,-0.700569,-0.563653,-0.368963,-0.131111
0,1.01618,0.0752745,0.0594261,0.307163,0.444066,0.56072,0.64789,0.700602,0.71851,0.705249,0.667036,0.611026,0.543978,0.471652,0.399071,0.33142,0.275067,0.23813,0.230092,0.260329,0.335816,0.458612,0.623928,0.819463,1.02641,1.22207,1.3835,1.49146,1.5337,1.50686,1.41676,1.27692,1.10607,0.924937,0.753214,0.607126,0.497848,0.430868,0.406145,0.418867,0.460562,0.520397,0.586495,0.647167,0.691962,0.712458,0.702734,0.659521,0.58209,0.471964,0.332614,0.169228,-0.0114069,-0.200949,-0.389629,-0.566616,-0.720755,-0.84168,-0.921179,-0.954547,-0.941616,-0.887198,-0.800784,-0.695545,-0.586782,-0.490144,-0.419865,-0.387271,-0.399695,-0.459828,-0.565505,-0.70989,-0.882037,-1.06782,-1.25123,-1.41592,-1.54691,-1.63224,-1.66423,-1.64022,-1.56268,-1.43856,-1.27824,-1.09422,-0.899805,-0.708202,-0.531812,-0.381858,-0.268013,-0.197863,-0.17605,-0.20317,-0.274688,-0.380286,-0.504058,-0.625855,-0.723775,-0.77747,-0.771624,-0.698859,-0.561344,-0.370677,-0.146019
0,1.35929,0.0731822,0.0646965,0.311098,0.443609,0.556473,0.642289,0.696809,0.719109,0.71118,0.677151,0.622422,0.552993,0.475184,0.39573,0.322098,0.262718,0.226813,0.22362,0.260995,0.343636,0.471353,0.637889,0.830729,1.03213,1.22132,1.37747,1.48293,1.526,1.50281,1.41778,1.28277,1.11507,0.934701,0.761449,0.612298,0.499495,0.429516,0.402945,0.415119,0.457332,0.518319,0.585791,0.64779,0.693766,0.715284,0.706392,0.663697,0.58627,0.47545,0.334671,0.169315,-0.0134035,-0.204605,-0.394062,-0.570745,-0.72366,-0.842912,-0.920902,-0.953443,-0.940594,-0.887026,-0.801799,-0.697549,-0.58918,-0.492235,-0.421164,-0.387728,-0.399696,-0.460007,-0.56643,-0.711787,-0.884663,-1.07056,-1.25338,-1.41705,-1.54713,-1.63224,-1.66505,-1.64287,-1.56764,-1.44547,-1.28586,-1.10074,-0.903479,-0.70795,-0.527726,-0.375289,-0.261225,-0.193311,-0.175541,-0.207198,-0.282206,-0.389029,-0.511339,-0.629555,-0.723163,-0.773507,-0.766585,-0.695322,-0.560849,-0.37249,-0.146437
0,0.895991,0.0550067,0.0554436,0.279226,0.439259,0.573601,0.669446,0.720888,0.729593,0.703491,0.653944,0.592362,0.52745,0.46399,0.403536,0.346612,0.295461,0.256106,0.238726,0.255916,0.31922,0.434973,0.600846,0.804354,1.024,1.2329,1.40397,1.5153,1.5542,1.51911,1.41897,1.27061,1.09498,0.913426,0.74466,0.60299,0.497618,0.43277,0.408208,0.419841,0.460343,0.519845,0.586801,0.649124,0.69548,0.716549,0.705965,0.660721,0.580968,0.469346,0.330143,0.168638,-0.00912729,-0.196128,-0.383921,-0.562407,-0.720194,-0.845751,-0.929218,-0.964437,-0.95058,-0.89285,-0.801996,-0.69277,-0.581732,-0.484975,-0.416259,-0.385796,-0.399701,-0.459902,-0.56426,-0.706734,-0.877592,-1.06379,-1.24976,-1.41868,-1.55427,-1.64293,-1.67557,-1.64903,-1.56641,-1.43631,-1.27124,-1.08548,-0.893145,-0.70675,-0.536742,-0.391714,-0.279006,-0.20511,-0.175391,-0.192937,-0.25675,-0.359873,-0.488292,-0.621356,-0.73411,-0.801325,-0.80242,-0.72605,-0.573086,-0.357077,-0.101974
0,1.55102,0.0594498,0.0724296,0.315179,0.44122,0.550247,0.635995,0.694029,0.722002,0.719733,0.68914,0.634119,0.560403,0.475407,0.388019,0.308242,0.246616,0.213348,0.217182,0.264111,0.356152,0.490415,0.65874,0.848068,1.04162,1.22079,1.36746,1.46646,1.50768,1.4875,1.40933,1.2831,1.12384,0.949563,0.77882,0.628331,0.511007,0.434648,0.401424,0.408136,0.447109,0.507529,0.576952,0.642775,0.693485,0.719581,0.714147,0.673105,0.595233,0.482032,0.337501,0.167886,-0.0186366,-0.212346,-0.402487,-0.577955,-0.728131,-0.84385,-0.918395,-0.94838,-0.934392,-0.881245,-0.797772,-0.696108,-0.59055,-0.496079,-0.426745,-0.394107,-0.405912,-0.465208,-0.569959,-0.71324,-0.883952,-1.06798,-1.24961,-1.41315,-1.54433,-1.6317,-1.66753,-1.6484,-1.57537,-1.45378,-1.29273,-1.10431,-0.902659,-0.702866,-0.519842,-0.367105,-0.255589,-0.192545,-0.18064,-0.217378,-0.294995,-0.400922,-0.518854,-0.63038,-0.717021,-0.762412,-0.754346,-0.686358,-0.558596,-0.377831,-0.156606
0,0.878226,0.0695734,0.0522491,0.276949,0.437677,0.574592,0.672633,0.724269,0.73074,0.70082,0.647526,0.583978,0.519891,0.459929,0.404435,0.352112,0.303482,0.263618,0.242881,0.255118,0.31371,0.426706,0.592696,0.798967,1.02275,1.23536,1.40818,1.5186,1.55437,1.51528,1.41194,1.26242,1.08807,0.909604,0.744481,0.605641,0.501378,0.435768,0.409147,0.41842,0.457238,0.516316,0.584119,0.64804,0.695941,0.717748,0.706706,0.659958,0.578304,0.465278,0.32593,0.165807,-0.00943252,-0.193677,-0.379535,-0.557627,-0.716602,-0.844273,-0.929734,-0.965884,-0.951495,-0.892081,-0.799246,-0.688711,-0.577683,-0.482301,-0.41578,-0.387459,-0.402618,-0.462708,-0.565632,-0.705861,-0.874433,-1.05906,-1.24463,-1.41435,-1.55153,-1.64181,-1.67542,-1.64873,-1.56483,-1.43283,-1.26603,-1.07953,-0.887927,-0.703713,-0.536755,-0.394697,-0.283879,-0.210107,-0.17865,-0.193179,-0.253776,-0.354666,-0.482625,-0.61704,-0.732176,-0.801553,-0.803503,-0.726441,-0.572235,-0.356558,-0.105965
0,2.13557,0.0795735,0.060181,0.275251,0.439382,0.573951,0.668814,0.720188,0.730653,0.707701,0.661288,0.601207,0.535118,0.467852,0.40213,0.34032,0.286458,0.247588,0.233721,0.256159,0.324524,0.443354,0.609351,0.81025,1.02585,1.23109,1.40049,1.51285,1.55507,1.52422,1.42752,1.28041,1.10335,0.91822,0.745061,0.599714,0.492535,0.428118,0.405741,0.420252,0.463152,0.523751,0.590328,0.651262,0.696078,0.716307,0.706052,0.662186,0.584206,0.473847,0.334651,0.171656,-0.00870388,-0.198524,-0.388373,-0.567482,-0.724407,-0.848193,-0.929917,-0.96428,-0.950843,-0.894557,-0.805406,-0.69722,-0.585905,-0.48747,-0.416197,-0.383227,-0.395625,-0.455921,-0.561998,-0.70726,-0.881053,-1.0694,-1.25612,-1.42433,-1.55825,-1.64508,-1.67663,-1.65024,-1.56899,-1.44091,-1.27762,-1.0925,-0.899128,-0.710121,-0.536602,-0.388216,-0.273352,-0.199147,-0.170968,-0.191265,-0.258024,-0.363336,-0.492709,-0.625701,-0.73811,-0.805522,-0.807584,-0.732045,-0.577567,-0.354567,-0.083795
0,0.806371,0.0589288,0.0593092,0.30604,0.443889,0.561221,0.648707,0.701371,0.718958,0.705259,0.666665,0.610469,0.543486,0.471443,0.399247,0.331931,0.275732,0.2387,0.230339,0.26013,0.335197,0.457743,0.623067,0.818876,1.02629,1.22245,1.3843,1.49248,1.53469,1.50761,1.41714,1.27692,1.10577,0.924475,0.752734,0.606737,0.497607,0.430776,0.40617,0.418963,0.460694,0.520544,0.586648,0.647321,0.692107,0.712578,0.702813,0.659555,0.582088,0.471955,0.332636,0.169308,-0.0112647,-0.200773,-0.389475,-0.56655,-0.720829,-0.841911,-0.921539,-0.954969,-0.942016,-0.887499,-0.800944,-0.695557,-0.586679,-0.489975,-0.419675,-0.387089,-0.399527,-0.459666,-0.565344,-0.709742,-0.881936,-1.06782,-1.25136,-1.41621,-1.54734,-1.63274,-1.66469,-1.64056,-1.56282,-1.43852,-1.27808,-1.09404,-0.899722,-0.708288,-0.532067,-0.382198,-0.268295,-0.197931,-0.175796,-0.202588,-0.2739,-0.379515,-0.503573,-0.625881,-0.724411,-0.778625,-0.773011,-0.70004,-0.561823,-0.370012,-0.143927
